id,tag,unixtime
1232803,notafirefoxproblem,1536409488
1232803,webdev,1536409488
1232803,rolandff62experiment,1536409488
1232804,websites,1536410209
1232804,firefox-620,1536410209
1232804,desktop,1536410209
1232804,windows-10,1536410209
1232804,trackingprotection,1536410209
1232804,notafirefoxproblem,1536410209
1232804,rolandff62experiment,1536410209
1232805,privacy-and-security_1,1536410491
1232805,firefox-620,1536410491
1232805,desktop,1536410491
1232805,windows-10,1536410491
1232805,notafirefoxproblem,1536410491
1232805,privatebrowsing,1536410491
1232805,rolandff62experiment,1536410491
1232806,firefox-620,1536411354
1232806,sync,1536411354
1232806,desktop,1536411354
1232806,windows-10,1536411354
1232806,rolandff62experiment,1536411354
1232806,notafirefoxproblem,1536411354
1232807,download-and-install_1,1536411392
1232807,desktop,1536411392
1232807,rolandff62experiment,1536411392
1232810,download-and-install_1,1536413238
1232810,firefox-600,1536413238
1232810,desktop,1536413238
1232810,linux,1536413238
1232810,needsinfo,1536413238
1232810,notafirefoxproblem,1536413238
1232810,add-ons,1536413238
1232810,vivaldi,1536413238
1232810,notuserlove,1536413238
1232812,firefox-620,1536413437
1232812,other,1536413437
1232812,desktop,1536413437
1232812,mac-os,1536413437
1232812,video,1536413437
1232812,flowplayer,1536413437
1232812,rolandff62experiment,1536413437
1232812,probablynotafirefoxproblem,1536413437
1232814,bookmarks,1536413924
1232814,firefox-620,1536413924
1232814,desktop,1536413924
1232814,windows-7,1536413924
1232814,notuserlove,1536413924
1232814,rolandff62experiment,1536413924
1232815,firefox-620,1536414169
1232815,other,1536414169
1232815,desktop,1536414169
1232815,windows-7,1536414169
1232815,notafirefoxproblem,1536414169
1232815,add-ons,1536414169
1232815,specialsearchoffer,1536414169
1232815,rolandff62experiment,1536414169
1232816,customize,1536414199
1232816,desktop,1536414199
1232816,pdf,1536414199
1232816,foxit-reader,1536414199
1232816,rolandff62experiment,1536414199
1232816,notafirefoxproblem,1536414199
1232817,bookmarks,1536414293
1232817,firefox-620,1536414293
1232817,desktop,1536414293
1232817,windows-7,1536414293
1232817,bookmarkdescriptionremoval,1536414293
1232817,rolandff62experiment,1536414293
1232818,bookmarks,1536414439
1232818,firefox-620,1536414439
1232818,desktop,1536414439
1232818,windows-7,1536414439
1232818,rolandff62experiment,1536414439
1232819,firefox-620,1536415443
1232819,desktop,1536415443
1232819,fix-problems,1536415443
1232819,windows-10,1536415443
1232819,rolandff62experiment,1536415443
1232819,probablynotafirefoxproblem,1536415443
1232819,hang,1536415443
1232820,privacy-and-security_1,1536414956
1232820,firefox-620,1536414956
1232820,desktop,1536414956
1232820,windows-10,1536414956
1232820,search-engine,1536414956
1232820,searchenginehijack,1536414956
1232820,smde,1536414956
1232820,notafirefoxproblem,1536414956
1232820,rolandff62experiment,1536414956
1232822,download-and-install_1,1536415520
1232822,firefox-529,1536415520
1232822,desktop,1536415520
1232822,firefox-5290,1536415520
1232822,windows-10,1536415520
1232822,downgrade,1536415520
1232822,esr,1536415520
1232823,other,1536416059
1232823,desktop,1536416059
1232823,rolandff62experiment,1536416059
1232823,search-engine,1536416059
1232823,searchenginehijack,1536416059
1232823,yahoo,1536416059
1232823,probablynotafirefoxproblem,1536416059
1232824,firefox-620,1536416145
1232824,other,1536416145
1232824,desktop,1536416145
1232824,windows-81,1536416145
1232824,probablynotafirefoxproblem,1536416145
1232824,rolandff62experiment,1536416145
1232826,firefox-620,1536416796
1232826,other,1536416796
1232826,desktop,1536416796
1232826,windows-10,1536416796
1232826,yandex,1536416796
1232826,adblock,1536416796
1232826,privatebrowsing,1536416796
1232826,troubleshootingdetailsmissing,1536416796
1232826,rolandff62experiment,1536416796
1232826,probablynotafirefoxproblem,1536416796
1232828,firefox-620,1536417197
1232828,other,1536417197
1232828,desktop,1536417197
1232828,windows-10,1536417197
1232828,needsinfo,1536417197
1232828,crashes,1536417197
1232828,troubleshootingdetailsmissing,1536417197
1232828,rolandff62experiment,1536417197
1232828,probablynotafirefoxproblem,1536417197
1232828,asus,1536417197
1232829,websites,1536417816
1232829,firefox-620,1536417816
1232829,desktop,1536417816
1232829,windows-7,1536417816
1232829,400,1536417816
1232829,error400,1536417816
1232829,probablynotafirefoxproblem,1536417816
1232829,rolandff62experiment,1536417816
1232830,tabs,1536417903
1232830,firefox-620,1536417903
1232830,desktop,1536417903
1232830,windows-10,1536417903
1232830,unsupported,1536417903
1232830,unsupportedhacks,1536417903
1232830,mozillacfg,1536417903
1232830,autoconfig,1536417903
1232830,rolandff62experiment,1536417903
1232831,firefox-620,1536418054
1232831,other,1536418054
1232831,desktop,1536418054
1232831,windows-7,1536418054
1232831,bookmarkdescriptionremoval,1536418054
1232831,rolandff62experiment,1536418054
1232833,firefox-600,1536418708
1232833,other,1536418708
1232833,desktop,1536418708
1232833,windows-10,1536418708
1232833,passwords,1536418708
1232833,troubleshootingdetailsmissing,1536418708
1232837,bookmarks,1536419041
1232837,firefox-610,1536419041
1232837,desktop,1536419041
1232837,windows-7,1536419041
1232837,bookmarkdescriptionremoval,1536419041
1232837,rolandff62experiment,1536419041
1232840,firefox-620,1536419890
1232840,customize,1536419890
1232840,desktop,1536419890
1232840,windows-7,1536419890
1232840,bug1489214,1536419890
1232840,rolandff62experiment,1536419890
1232842,firefox-620,1536419998
1232842,other,1536419998
1232842,desktop,1536419998
1232842,windows-10,1536419998
1232842,tabs,1536419998
1232842,session,1536419998
1232842,sessionrestore,1536419998
1232842,rolandff62experiment,1536419998
1232843,firefox-620,1536420008
1232843,desktop,1536420008
1232843,fix-problems,1536420008
1232843,windows-7,1536420008
1232843,rolandff62experiment,1536420008
1232843,troubleshootingdetailsmissing,1536420008
1232845,websites,1536420609
1232845,desktop,1536420609
1232845,needsinfo,1536420609
1232845,troubleshootingdetailsmissing,1536420609
1232845,indiangovernment,1536420609
1232845,rolandff62experiment,1536420609
1232846,websites,1536420812
1232846,firefox-620,1536420812
1232846,desktop,1536420812
1232846,windows-81,1536420812
1232846,outlook,1536420812
1232846,webmail,1536420812
1232846,email,1536420812
1232846,probablynotafirefoxproblem,1536420812
1232846,rolandff62experiment,1536420812
1232847,bookmarks,1536420877
1232847,firefox-620,1536420877
1232847,desktop,1536420877
1232847,windows-10,1536420877
1232847,awesomebar,1536420877
1232847,rolandff62experiment,1536420877
1232847,autocomplete,1536420877
1232849,bookmarks,1536421415
1232849,firefox-620,1536421415
1232849,desktop,1536421415
1232849,linux,1536421415
1232849,bookmarkdescriptionremoval,1536421415
1232849,rolandff62experiment,1536421415
1232850,firefox-610,1536421582
1232850,firefox-6102,1536421582
1232850,desktop,1536421582
1232850,fix-problems,1536421582
1232850,linux,1536421582
1232850,bookmarks,1536421582
1232850,toolbar,1536421582
1232850,rolandff62experiment,1536421582
1232851,firefox-620,1536421597
1232851,other,1536421597
1232851,desktop,1536421597
1232851,windows-7,1536421597
1232851,homepage,1536421597
1232851,sethomepage,1536421597
1232851,notafirefoxproblem,1536421597
1232851,rolandff62experiment,1536421597
1232851,yahoo,1536421597
1232851,add-ons,1536421597
1232852,firefox-620,1536421694
1232852,other,1536421694
1232852,desktop,1536421694
1232852,windows-7,1536421694
1232852,bitdefenderwallet,1536421694
1232852,bitdefender,1536421694
1232852,rolandff62experiment,1536421694
1232852,add-ons,1536421694
1232852,troubleshootingdetailsmissing,1536421694
1232852,av,1536421694
1232853,firefox-620,1536422106
1232853,other,1536422106
1232853,desktop,1536422106
1232853,windows-7,1536422106
1232853,av,1536422106
1232853,bitdefender,1536422106
1232853,bitdfenderwallet,1536422106
1232853,probablynotafirefoxproblem,1536422106
1232853,rolandff62experiment,1536422106
1232854,sync,1536422099
1232854,desktop,1536422099
1232854,troubleshootingdetailsmissing,1536422099
1232854,probablynotafirefoxproblem,1536422099
1232854,rolandff62experiment,1536422099
1232854,gmail,1536422099
1232854,email,1536422099
1232854,webmail,1536422099
1232856,download-and-install_1,1536422470
1232856,firefox-600,1536422470
1232856,desktop,1536422470
1232856,linux,1536422470
1232856,esr,1536422470
1232856,probablynotafirefoxproblem,1536422470
1232856,ui,1536422470
1232856,notuserlove,1536422470
1232856,rolandff62experiment,1536422470
1232856,tabs,1536422470
1232857,firefox-620,1536429527
1232857,other,1536429527
1232857,desktop,1536429527
1232857,windows-7,1536429527
1232857,rolandff62experiment,1536429527
1232859,firefox-620,1536422674
1232859,customize,1536422674
1232859,desktop,1536422674
1232859,windows-10,1536422674
1232859,rolandff62experiment,1536422674
1232859,bookmarkdescriptionremoval,1536422674
1232859,bookmarks,1536422674
1232860,firefox-610,1536422737
1232860,firefox-6102,1536422737
1232860,other,1536422737
1232860,desktop,1536422737
1232860,mac-os,1536422737
1232860,probablynotafirefoxproblem,1536422737
1232860,copypaste,1536422737
1232860,troubleshootingdetailsmissing,1536422737
1232860,rolandff62experiment,1536422737
1232862,desktop,1536423310
1232862,fix-problems,1536423310
1232862,avg,1536423310
1232862,avast,1536423310
1232862,rolandff62experiment,1536423310
1232862,notafirefoxproblem,1536423310
1232862,av,1536423310
1232863,bookmarks,1536423998
1232863,firefox-610,1536423998
1232863,desktop,1536423998
1232863,windows-10,1536423998
1232863,rolandff62experiment,1536423998
1232863,bookmarkdescriptionremoval,1536423998
1232864,firefox-620,1536424643
1232864,other,1536424643
1232864,desktop,1536424643
1232864,windows-10,1536424643
1232864,rolandff62experiment,1536424643
1232864,notafirefoxproblem,1536424643
1232866,privacy-and-security_1,1536425234
1232866,firefox-620,1536425234
1232866,desktop,1536425234
1232866,windows-10,1536425234
1232866,rolandff62experiment,1536425234
1232866,homepage,1536425234
1232866,sethomepage,1536425234
1232866,probablynotafirefoxproblem,1536425234
1232868,firefox-620,1536426493
1232868,other,1536426493
1232868,desktop,1536426493
1232868,mac-os,1536426493
1232868,youtube,1536426493
1232868,add-ons,1536426493
1232868,probablynotafirefoxproblem,1536426493
1232868,rolandff62experiment,1536426493
1232869,firefox-620,1536426805
1232869,other,1536426805
1232869,desktop,1536426805
1232869,windows-81,1536426805
1232869,passwords,1536426805
1232869,rolandff62experiment,1536426805
1232869,bookmarkdescriptionremoval,1536426805
1232870,firefox-620,1536426843
1232870,desktop,1536426843
1232870,fix-problems,1536426843
1232870,windows-10,1536426843
1232870,crash,1536426843
1232870,disney,1536426843
1232870,shopdisneycom,1536426843
1232870,probablynotafirefoxproblem,1536426843
1232870,rolandff62experiment,1536426843
1232870,crashes,1536426843
1232871,firefox-620,1536426988
1232871,desktop,1536426988
1232871,fix-problems,1536426988
1232871,windows-10,1536426988
1232871,rolandff62experiment,1536426988
1232876,firefox-620,1536427947
1232876,desktop,1536427947
1232876,fix-problems,1536427947
1232876,windows-10,1536427947
1232876,rolandff62experiment,1536427947
1232878,download-and-install_1,1536428233
1232878,firefox-620,1536428233
1232878,desktop,1536428233
1232878,windows-10,1536428233
1232878,bookmarks,1536428233
1232878,rolandff62experiment,1536428233
1232878,reinstall,1536428233
1232878,bookmarkrestore,1536428233
1232878,dataloss,1536428233
1232879,firefox-620,1536428317
1232879,customize,1536428317
1232879,desktop,1536428317
1232879,windows-10,1536428317
1232879,homepage,1536428317
1232879,sethomepage,1536428317
1232879,rolandff62experiment,1536428317
1232879,probablynotafirefoxproblem,1536428317
1232879,add-ons,1536428317
1232880,firefox-630,1536428535
1232880,beta,1536428535
1232880,desktop,1536428535
1232880,privacy-and-security_1,1536428535
1232880,windows-10,1536428535
1232880,rolandff62experiment,1536428535
1232880,notafirefoxproblem,1536428535
1232881,other,1536429273
1232881,desktop,1536429273
1232881,norton,1536429273
1232881,av,1536429273
1232881,nortontoolbar,1536429273
1232881,rolandff62experiment,1536429273
1232881,notafirefoxproblem,1536429273
1232882,bookmarks,1536429222
1232882,firefox-620,1536429222
1232882,desktop,1536429222
1232882,windows-10,1536429222
1232882,needsinfo,1536429222
1232882,rolandff62experiment,1536429222
1232882,bookmarkdescriptionremoval,1536429222
1232884,firefox-620,1536429737
1232884,desktop,1536429737
1232884,fix-problems,1536429737
1232884,windows-81,1536429737
1232884,plugin,1536429737
1232884,plugincontainer,1536429737
1232884,rolandff62experiment,1536429737
1232886,firefox-620,1536430049
1232886,other,1536430049
1232886,desktop,1536430049
1232886,windows-7,1536430049
1232886,bug1489214,1536430049
1232886,rolandff62experiment,1536430049
1232887,firefox-600,1536431293
1232887,customize,1536431293
1232887,desktop,1536431293
1232887,linux,1536431293
1232887,containers,1536431293
1232887,notafirefoxproblem,1536431293
1232887,rolandff62experiment,1536431293
1232888,customize,1536431738
1232888,desktop,1536431738
1232888,windows-7,1536431738
1232888,userchromecss,1536431738
1232888,usercontentcss,1536431738
1232888,esr,1536431738
1232888,add-ons,1536431738
1232888,backwardforwardhistorydropdown,1536431738
1232888,rolandff62experiment,1536431738
1232889,bookmarks,1536431850
1232889,firefox-610,1536431850
1232889,desktop,1536431850
1232889,windows-10,1536431850
1232889,bookmarkdescriptionremoval,1536431850
1232889,rolandff62experiment,1536431850
1232890,firefox-620,1536432161
1232890,other,1536432161
1232890,desktop,1536432161
1232890,windows-10,1536432161
1232890,email,1536432161
1232890,notafirefoxproblem,1536432161
1232890,rolandff62experiment,1536432161
1232891,firefox-620,1536433936
1232891,sync,1536433936
1232891,desktop,1536433936
1232891,windows-10,1536433936
1232891,dataloss,1536433936
1232891,bookmarks,1536433936
1232891,firefox-account,1536433936
1232891,rolandff62experiment,1536433936
1232892,bookmarks,1536433922
1232892,firefox-620,1536433922
1232892,desktop,1536433922
1232892,windows-10,1536433922
1232892,ui,1536433922
1232892,rolandff62experiment,1536433922
1232893,firefox-620,1536434251
1232893,customize,1536434251
1232893,desktop,1536434251
1232893,windows-10,1536434251
1232893,userchromecss,1536434251
1232893,unsupportedhacks,1536434251
1232893,exit,1536434251
1232893,quit,1536434251
1232893,rolandff62experiment,1536434251
1232895,privacy-and-security_1,1536435108
1232895,firefox-610,1536435108
1232895,desktop,1536435108
1232895,windows-10,1536435108
1232895,selfsignedcert,1536435108
1232895,certificates,1536435108
1232895,rolandff62experiment,1536435108
1232895,cert-issues,1536435108
1232896,firefox-620,1536435156
1232896,other,1536435156
1232896,desktop,1536435156
1232896,windows-7,1536435156
1232896,needsinfo,1536435156
1232896,rolandff62experiment,1536435156
1232897,firefox-620,1536436096
1232897,other,1536436096
1232897,desktop,1536436096
1232897,windows-10,1536436096
1232897,linux,1536436096
1232897,probablynotafirefoxproblem,1536436096
1232897,rolandff62experiment,1536436096
1232898,firefox-620,1536436637
1232898,customize,1536436637
1232898,desktop,1536436637
1232898,linux,1536436637
1232898,printing,1536436637
1232898,probablynotafirefoxproblem,1536436637
1232898,rolandff62experiment,1536436637
1232899,bookmarks,1536436622
1232899,firefox-620,1536436622
1232899,desktop,1536436622
1232899,windows-7,1536436622
1232899,ui,1536436622
1232899,rolandff62experiment,1536436622
1232899,twisty,1536436622
1232902,firefox-620,1536439492
1232902,other,1536439492
1232902,desktop,1536439492
1232902,windows-10,1536439492
1232902,notafirefoxproblem,1536439492
1232902,mcafee,1536439492
1232902,av,1536439492
1232902,rolandff62experiment,1536439492
1232903,chromecast,1536440035
1232903,rolandff62experiment,1536440035
1232903,bug1171698,1536440035
1232904,privacy-and-security_1,1536440107
1232904,desktop,1536440107
1232904,rolandff62experiment,1536440107
1232906,firefox-620,1536442043
1232906,other,1536442043
1232906,desktop,1536442043
1232906,windows-81,1536442043
1232906,notifications,1536442043
1232906,pushnotifications,1536442043
1232906,probablynotafirefoxproblem,1536442043
1232906,rolandff62experiment,1536442043
1232908,bookmarks,1536445102
1232908,desktop,1536445102
1232908,firefox-600,1536445102
1232908,mac-os,1536445102
1232908,rolandff62experiment,1536445102
1232908,ui,1536445102
1232909,privacy-and-security_1,1536446194
1232909,firefox-620,1536446194
1232909,desktop,1536446194
1232909,windows-10,1536446194
1232909,troubleshootingdetailsmissing,1536446194
1232909,rolandff62experiment,1536446194
1232909,sync,1536446194
1232909,firefox-account,1536446194
1232910,other,1536446280
1232910,desktop,1536446280
1232910,rolandff62experiment,1536446280
1232912,other,1536446738
1232912,desktop,1536446738
1232912,rolandff62experiment,1536446738
1232914,other,1536447006
1232914,desktop,1536447006
1232914,torbrowser,1536447006
1232914,notafirefoxproblem,1536447006
1232914,rolandff62experiment,1536447006
1232918,firefox-630,1536448637
1232918,beta,1536448637
1232918,customize,1536448637
1232918,desktop,1536448637
1232918,windows-10,1536448637
1232918,rolandff62experiment,1536448637
1232919,firefox-620,1536448683
1232919,desktop,1536448683
1232919,fix-problems,1536448683
1232919,windows-10,1536448683
1232919,rolandff62experiment,1536448683
1232920,firefox-620,1536448776
1232920,other,1536448776
1232920,desktop,1536448776
1232920,windows-7,1536448776
1232920,probablynotafirefoxproblem,1536448776
1232920,rolandff62experiment,1536448776
1232920,crash,1536448776
1232920,crashes,1536448776
1232921,firefox-620,1536449070
1232921,desktop,1536449070
1232921,fix-problems,1536449070
1232921,windows-10,1536449070
1232921,troubleshootingdetailsmissing,1536449070
1232921,probablynotafirefoxproblem,1536449070
1232921,rolandff62experiment,1536449070
1232925,privacy-and-security_1,1536452916
1232925,firefox-620,1536452916
1232925,desktop,1536452916
1232925,mac-os,1536452916
1232925,flash,1536452916
1232925,lovetts,1536452916
1232925,probablynotafirefoxproblem,1536452916
1232925,rolandff62experiment,1536452916
1232925,wordpower,1536452916
1232929,firefox-620,1536455653
1232929,other,1536455653
1232929,desktop,1536455653
1232929,mac-os,1536455653
1232929,troubleshootingdetailsmissing,1536455653
1232929,rolandff62experiment,1536455653
1232929,pdf,1536455653
1232929,pdfjs,1536455653
1232929,probablynotafirefoxproblem,1536455653
1232931,firefox-620,1536456241
1232931,other,1536456241
1232931,desktop,1536456241
1232931,windows-7,1536456241
1232931,troubleshootingdetailsmissing,1536456241
1232931,probablynotafirefoxproblem,1536456241
1232931,games,1536456241
1232931,rolandff62experiment,1536456241
1232932,firefox-620,1536456787
1232932,desktop,1536456787
1232932,fix-problems,1536456787
1232932,windows-10,1536456787
1232932,bug1489099,1536456787
1232932,sketchfab,1536456787
1232932,artstation,1536456787
1232932,rolandff62experiment,1536456787
1232932,webgl,1536456787
1232933,bookmarks,1536457772
1232933,firefox-620,1536457772
1232933,desktop,1536457772
1232933,windows-10,1536457772
1232933,favicon,1536457772
1232933,rolandff62experiment,1536457772
1232933,weathernetwork,1536457772
1232935,websites,1536461607
1232935,firefox-620,1536461607
1232935,desktop,1536461607
1232935,windows-10,1536461607
1232935,harveynormancomau,1536461607
1232935,probablynotafirefoxproblem,1536461607
1232935,rolandff62experiment,1536461607
1232936,firefox-620,1536462162
1232936,other,1536462162
1232936,desktop,1536462162
1232936,windows-81,1536462162
1232936,outlookcom,1536462162
1232936,probablynotafirefoxproblem,1536462162
1232936,troubleshootingdetailsmissing,1536462162
1232936,rolandff62experiment,1536462162
1232937,needsinfo,1536462234
1232937,troubleshootingdetailsmissing,1536462234
1232937,metamask,1536462234
1232937,rolandff62experiment,1536462234
1232937,add-ons,1536462234
1232938,other,1536462234
1232938,desktop,1536462234
1232938,rolandff62experiment,1536462234
1232939,websites,1536462574
1232939,firefox-620,1536462574
1232939,desktop,1536462574
1232939,windows-10,1536462574
1232939,troubleshootingdetailsmissing,1536462574
1232939,av,1536462574
1232939,probablynotafirefoxproblem,1536462574
1232939,rolandff62experiment,1536462574
1232940,firefox-600,1536462998
1232940,customize,1536462998
1232940,desktop,1536462998
1232940,windows-10,1536462998
1232940,esr,1536462998
1232940,bookmarks,1536462998
1232940,toolbar,1536462998
1232940,bookmarkstoolbar,1536462998
1232941,firefox-620,1536473694
1232941,other,1536473694
1232941,desktop,1536473694
1232941,windows-10,1536473694
1232941,icon,1536473694
1232941,rolandff62experiment,1536473694
1232941,troubleshootingdetailsmissing,1536473694
1232945,websites,1536469290
1232945,firefox-620,1536469290
1232945,desktop,1536469290
1232945,windows-10,1536469290
1232945,netflix,1536469290
1232945,probablynotafirefoxproblem,1536469290
1232945,video,1536469290
1232945,needsinfo,1536469290
1232945,troubleshootingdetailsmissing,1536469290
1232946,firefox-620,1536470466
1232946,desktop,1536470466
1232946,fix-problems,1536470466
1232946,windows-10,1536470466
1232946,youtube,1536470466
1232946,troubleshootingdetailsmissing,1536470466
1232946,rolandff62experiment,1536470466
1232947,firefox-620,1536471286
1232947,desktop,1536471286
1232947,fix-problems,1536471286
1232947,windows-10,1536471286
1232947,rolandff62experiment,1536471286
1232947,probablynotafirefoxproblem,1536471286
1232947,mlbcom,1536471286
1232950,firefox-620,1536483281
1232950,other,1536483281
1232950,desktop,1536483281
1232950,windows-7,1536483281
1232950,rolandff62experiment,1536483281
1232950,probablynotafirefoxproblem,1536483281
1232950,crashes,1536483281
1232950,repeatedcrashes,1536483281
1232950,troubleshootingdetailsmissing,1536483281
1232951,firefox-620,1536483291
1232951,other,1536483291
1232951,desktop,1536483291
1232951,windows-10,1536483291
1232951,yahoo,1536483291
1232951,troubleshootingdetailsmissing,1536483291
1232951,probablynotafirefoxproblem,1536483291
1232951,rolandff62experiment,1536483291
1232954,firefox-620,1536484751
1232954,other,1536484751
1232954,desktop,1536484751
1232954,mac-os,1536484751
1232954,feature-request,1536484751
1232954,search,1536484751
1232954,notafirefoxproblem,1536484751
1232954,rolandff62experiment,1536484751
1232957,firefox-620,1536486511
1232957,other,1536486511
1232957,desktop,1536486511
1232957,windows-7,1536486511
1232957,troubleshootingdetailsmissing,1536486511
1232957,probablynotafirefoxproblem,1536486511
1232957,awesomebar,1536486511
1232957,autocomplete,1536486511
1232957,rolandff62experiment,1536486511
1232961,bookmarks,1536488676
1232961,firefox-620,1536488676
1232961,desktop,1536488676
1232961,windows-10,1536488676
1232961,bookmarkpreviews,1536488676
1232961,rolandff62experiment,1536488676
1232962,tabs,1536490510
1232962,firefox-620,1536490510
1232962,desktop,1536490510
1232962,windows-7,1536490510
1232962,middlemousebutton,1536490510
1232962,rolandff62experiment,1536490510
1232964,firefox-620,1536490605
1232964,desktop,1536490605
1232964,fix-problems,1536490605
1232964,windows-10,1536490605
1232964,bug1489099,1536490605
1232964,needsinfo,1536490605
1232964,webgl,1536490605
1232964,rolandff62experiment,1536490605
1232965,websites,1536493629
1232965,firefox-620,1536493629
1232965,desktop,1536493629
1232965,windows-10,1536493629
1232965,protopage,1536493629
1232965,probablynotafirefoxproblem,1536493629
1232965,rolandff62experiment,1536493629
1232966,firefox-620,1536493747
1232966,other,1536493747
1232966,desktop,1536493747
1232966,linux,1536493747
1232966,notuserlove,1536493747
1232966,rolandff62experiment,1536493747
1232969,privacy-and-security_1,1536495574
1232969,firefox-620,1536495574
1232969,desktop,1536495574
1232969,windows-10,1536495574
1232969,svhostexe,1536495574
1232969,service-host-process,1536495574
1232969,rolandff62experiment,1536495574
1232970,firefox-620,1536496263
1232970,desktop,1536496263
1232970,fix-problems,1536496263
1232970,linux,1536496263
1232970,videodriver,1536496263
1232970,rolandff62experiment,1536496263
1232970,ubuntu,1536496263
1232971,firefox-620,1536496953
1232971,customize,1536496953
1232971,desktop,1536496953
1232971,windows-7,1536496953
1232971,rolandff62experiment,1536496953
1232971,searchbar,1536496953
1232971,feature-request,1536496953
1232973,firefox-610,1536497727
1232973,other,1536497727
1232973,desktop,1536497727
1232973,windows-10,1536497727
1232973,pocket,1536497727
1232973,firefox-account,1536497727
1232973,rolandff62experiment,1536497727
1232974,download-and-install_1,1536476400
1232974,firefox-620,1536476400
1232974,desktop,1536476400
1232974,windows-10,1536476400
1232975,firefox-701,1536499313
1232975,other,1536499313
1232975,firefox-70,1536499313
1232975,desktop,1536499313
1232975,mac-os,1536499313
1232975,linkymac,1536499313
1232975,malware,1536499313
1232975,rolandff62experiment,1536499313
1232976,firefox-620,1536499365
1232976,other,1536499365
1232976,desktop,1536499365
1232976,windows-7,1536499365
1232976,rolandff62experiment,1536499365
1232977,firefox-620,1536499583
1232977,other,1536499583
1232977,desktop,1536499583
1232977,windows-81,1536499583
1232977,yahoo,1536499583
1232977,bbciplayer,1536499583
1232977,probablynotafirefoxproblem,1536499583
1232977,rolandff62experiment,1536499583
1232978,tabs,1536500428
1232978,firefox-620,1536500428
1232978,desktop,1536500428
1232978,windows-10,1536500428
1232978,probablynotafirefoxproblem,1536500428
1232978,rolandff62experiment,1536500428
1232980,firefox-620,1536502116
1232980,other,1536502116
1232980,desktop,1536502116
1232980,windows-10,1536502116
1232980,probablynotafirefoxproblem,1536502116
1232980,rolandff62experiment,1536502116
1232981,customize,1536502766
1232981,desktop,1536502766
1232981,rolandff62experiment,1536502766
1232982,bookmarks,1536503010
1232982,firefox-620,1536503010
1232982,desktop,1536503010
1232982,windows-7,1536503010
1232982,rolandff62experiment,1536503010
1232982,bookmarkpreviews,1536503010
1232984,download-and-install_1,1536503006
1232984,firefox-620,1536503006
1232984,desktop,1536503006
1232984,windows-10,1536503006
1232984,antvideodownloader,1536503006
1232984,add-ons,1536503006
1232984,notafirefoxproblem,1536503006
1232984,rolandff62experiment,1536503006
1232985,customize,1536503232
1232985,desktop,1536503232
1232985,h264_1,1536503232
1232985,codec,1536503232
1232985,webrtc,1536503232
1232985,cisco,1536503232
1232985,rolandff62experiment,1536503232
1232985,webdev,1536503232
1232986,customize,1536504924
1232986,desktop,1536504924
1232986,chromecast,1536504924
1232986,rolandff62experiment,1536504924
1232988,privacy-and-security_1,1536505194
1232988,firefox-620,1536505194
1232988,desktop,1536505194
1232988,windows-10,1536505194
1232988,rolandff62experiment,1536505194
1232989,bookmarks,1536505612
1232989,firefox-620,1536505612
1232989,desktop,1536505612
1232989,windows-7,1536505612
1232989,ux,1536505612
1232989,ui,1536505612
1232989,rolandff62experiment,1536505612
1232991,fix-problems,1536507457
1232991,firefox-529,1536507457
1232991,desktop,1536507457
1232991,firefox-5290,1536507457
1232991,mac-os-x-109,1536507457
1232991,places,1536507457
1232991,rolandff62experiment,1536507457
1232995,tabs,1536508918
1232995,firefox-620,1536508918
1232995,desktop,1536508918
1232995,windows-10,1536508918
1232995,notuserlove,1536508918
1232995,rolandff62experiment,1536508918
1232995,accessibility,1536508918
1232996,mac-osx,1536509000
1232996,firefox-620,1536509000
1232996,probablynotafirefoxproblem,1536509000
1232996,malware,1536509000
1232996,rolandff62experiment,1536509000
1232997,websites,1536509643
1232997,firefox-620,1536509643
1232997,desktop,1536509643
1232997,windows-10,1536509643
1232997,needsinfo,1536509643
1232997,rolandff62experiment,1536509643
1232997,gmail,1536509643
1232997,webmail,1536509643
1232997,probablynotafirefoxproblem,1536509643
1232998,tabs,1536509770
1232998,firefox-620,1536509770
1232998,desktop,1536509770
1232998,windows-10,1536509770
1232998,escalate,1536509770
1232998,feature-request,1536509770
1232998,probablynotafirefoxproblem,1536509770
1232998,add-ons,1536509770
1232998,rolandff62experiment,1536509770
1232999,websites,1536510448
1232999,firefox-620,1536510448
1232999,desktop,1536510448
1232999,windows-7,1536510448
1232999,mlb,1536510448
1232999,mlbcom,1536510448
1232999,probablynotafirefoxproblem,1536510448
1232999,rolandff62experiment,1536510448
1233000,rolandff62experiment,1536510562
1233002,other,1536510639
1233002,desktop,1536510639
1233002,linux,1536510639
1233002,defaultbrowser,1536510639
1233002,probablynotafirefoxproblem,1536510639
1233002,rolandff62experiment,1536510639
1233003,bookmarks,1536511973
1233003,firefox-620,1536511973
1233003,desktop,1536511973
1233003,windows-7,1536511973
1233003,bookmarksui,1536511973
1233003,bookmarksux,1536511973
1233003,ui,1536511973
1233003,rolandff62experiment,1536511973
1233005,firefox-490,1536514180
1233005,bookmarks,1536514180
1233005,desktop,1536514180
1233005,windows-7,1536514180
1233005,escalate,1536514180
1233005,probablynotafirefoxproblem,1536514180
1233005,rolandff62experiment,1536514180
1233007,firefox-610,1536514912
1233007,firefox-6102,1536514912
1233007,other,1536514912
1233007,desktop,1536514912
1233007,windows-7,1536514912
1233007,trendmicro,1536514912
