id,tag,unixtime,week
1233652,firefox-620,1536854353,2
1233652,desktop,1536854353,2
1233652,fix-problems,1536854353,2
1233652,mac-os-x-1010,1536854353,2
1233652,rolandff62experiment,1536854353,2
1233652,probablynotafirefoxproblem,1536854353,2
1233652,crashes,1536854353,2
1233654,topsites,1536854173,2
1233654,rolandff62experiment,1536854173,2
1233655,cookies,1536854812,2
1233655,desktop,1536854812,2
1233655,troubleshootingdetailsmissing,1536854812,2
1233655,rolandff62experiment,1536854812,2
1233657,websites,1536855577,2
1233657,firefox-620,1536855577,2
1233657,desktop,1536855577,2
1233657,windows-10,1536855577,2
1233657,masonry,1536855577,2
1233657,rolandff62experiment,1536855577,2
1233657,webdev,1536855577,2
1233658,privacy-and-security_1,1536855653,2
1233658,desktop,1536855653,2
1233658,passwords,1536855653,2
1233658,importpasswords,1536855653,2
1233658,import,1536855653,2
1233658,importfromhrome,1536855653,2
1233658,rolandff62experiment,1536855653,2
1233660,download-and-install_1,1536857594,2
1233660,firefox-520,1536857594,2
1233660,desktop,1536857594,2
1233660,windows-vista,1536857594,2
1233660,rolandff62experiment,1536857594,2
1233660,notafirefoxproblem,1536857594,2
1233660,profiles,1536857594,2
1233664,firefox-620,1536858971,2
1233664,other,1536858971,2
1233664,desktop,1536858971,2
1233664,mac-os,1536858971,2
1233664,troubleshootingdetailsmissing,1536858971,2
1233664,rolandff62experiment,1536858971,2
1233667,firefox-600,1536859210,2
1233667,firefox-6001,1536859210,2
1233667,desktop,1536859210,2
1233667,sync,1536859210,2
1233667,windows-7,1536859210,2
1233667,rolandff62experiment,1536859210,2
1233668,bookmarks,1536859720,2
1233668,firefox-610,1536859720,2
1233668,desktop,1536859720,2
1233668,windows-7,1536859720,2
1233668,bookmarkdescriptionremoval,1536859720,2
1233668,rolandff62experiment,1536859720,2
1233670,firefox-620,1536860438,2
1233670,desktop,1536860438,2
1233670,fix-problems,1536860438,2
1233670,windows-10,1536860438,2
1233670,facebook,1536860438,2
1233670,facebookgames,1536860438,2
1233670,thronerush,1536860438,2
1233670,rolandff62experiment,1536860438,2
1233670,probablynotafirefoxproblem,1536860438,2
